lounge_id,lounge_name,airport,type_of_lounge
1600a2e4d2d09ceab70ff9ec10d193c6,Regional Golden Lounge,KLIA Kuala Lumpur Airport,Business Class
47a2a2ed150e41ff067e83d3e24b6fdc,Senator,Frankfurt Main Airport,Business Class
8e8dcd83ff3fcda8fa4cc21e93f36914,unknown,Vientiane Airport,Frequent Flyer
effa968f91538db64e0cf079c0af7ce7,Infinity Lounge,Taipei Airport,Business Class
7881abba152969f1f2bf4f3f4b797aa8,KrisFlyer Gold Lounge,Singapore Changi Airport,Frequent Flyer
bc4f92e330e3961deae0ef811d0f1ac3,Air France Lounge,unknown,Business Class
960fdd81443495c47f70e691f2ef0aa7,Non-Schengen Lounge,Munich Airport,Business Class
dedbee3daec1b37b03b508bc99e57840,PAGSS,Manila Airport,Business Class
cd115f334cd0bae9614b2c9f523aee93,No1 Lounge,London Gatwick Airport,Pay to Use
54e099a4c14326440fa448d4b2793ea1,Business Lounge,Islamabad Airport,Business Class
90c20d1ea3b906026948609623edb9d1,GVK lounge,Mumbai Airport,Business Class
f0c309cdb2bcbc258f84e93750671e4d,Qantas First Class,Los Angeles LAX Airport,First Class
83db2b55ccbb121226f0165cf0f526bc,Dubai,Dubai Airport,First Class
a6557ce26d18beebf55ba9b7c8c64939,Terraces Lounge,Berlin Tegel Airport,Business Class
505883f6398e555075b39c5bdc8a81c7,Kansai Premium Lounge,Kansai International Airport,Frequent Flyer
17b7f987d2d85b43e614f8272da79ce6,Golden Lounge KLIA Satellite,KLIA Kuala Lumpur Airport,Business Class
ffde083f599aba43d1d68e5d5bcb702b,Gold Lounge,Auckland Airport,Business Class
f9d01357f85b5c6a41841326d8d990fd,Business,Brisbane Airport,Business Class
262bd8e7ae4eba11686413fa92a8b09d,United Lounge,Hong Kong Airport,Frequent Flyer
625e0a1f9edb0d8e742aaa341cc2dc7d,Doualair,Douala Airport,Business Class
cf70a5aaf0b7e35fa324e7f02c617491,SilverKris Lounge,Melbourne Airport,Business Class
be6bf0ab31bf7f3ca96f83161c3ddb04,unknown,Bangkok Suvarnabhumi Airport,Business Class
d162306f5f47a80fac65bd0ebb551432,T3 Concourse B,Dubai Airport,Business Class
7270e5171321f0873ffb165ca75d9c50,unknown,Shenzhen Baoan Airport,unknown
a647d022000ec730463a0e0dcc2949a1,unknown,Aalborg Airport,Business Class
61e1cc43f7da0754c50c4cbdbf2f065d,Emirates Lounge,Sydney Airport,Business Class
66acf9c358b8940ae06430b52f64cd88,Alemein,Cairo Airport,Business Class
7bbdd0be901ebe9213d9929ab7c70f44,unknown,Mexico City Airport,Business Class
a5834faec2a437902ad58923b7e18137,Cedar Lounge,Beirut Airport,Frequent Flyer
6dc67bdda7fa251b5f66b530dd5e8df7,United Club,San Francisco Airport,unknown
da84a2b76da272263e6d6c550f5bb368,Kris Flyer,unknown,unknown
ab3a02a63d92500e8540f04a81db0465,unknown,Singapore Changi Airport,unknown
d5565c922a0cfafd8d501261d53fe022,unknown,Melbourne Airport,First Class
4c087d845362ff8502471d8f88b30af7,E Lounge,Washington National Airport,Pay to Use
da2f3d7f2a4c9ed1a7f398de06137082,Gold Circle,London Heathrow Airport,Business Class
cc0af076250f2df03f692bbd36df7b61,Maple Leaf,London Heathrow Airport,Business Class
7e01f218e7167f06747a6898bbfa0d24,Executive,Pisa Airport,Pay to Use
0f87ec4e6bdb394640a7c88e7014e08e,unknown,Phoenix Sky Harbor Airport,unknown
e9e96d28f7c5b0ebb0b0cbc325103078,unknown,Moscow Sheremetyevo Airport,Business Class
35c5f6bd0edd0175efbfc41dfabc5cf7,Sala VIP Lounge,unknown,Business Class
5c2d9e4ff22bf3b41586073a110579fc,BGS Lounge,Beijing Capital Airport,Business Class
e242fb5c35e5e1df60de36d0afc047c2,unknown,Porto Airport,Business Class
a3c7562929954ba1d75eb1f360d931f9,Senator Lounge Terminal A,Zurich Airport,Business Class
f140fa59d7570a6824f93ea865c9047e,CIP domestic lounge,Istanbul Airport,Business Class
eb28f1c79a3df5f60e4aef75b1c306f9,V6,Shanghai Hongqiao Airport,Business Class
9569e60b93906a9c8b0ac11e89927391,E Calm Lounge,Delhi Airport,Pay to Use
dd1d9fe5aaed689460e08fdb4e6a4bb3,unknown,Seattle Airport,First Class
ca331b3a3622c2e9b6a8f419df0510c1,Galleries Terminal 5,London Heathrow Airport,Business Class
72ce41997bb5112b36d65d2beabb92c0,Terminal 2,Madrid Barajas Airport,Business Class
b6c23359323d47f17d7e54a49fe1cc13,Galleries Lounge,London Heathrow Airport,First Class
4a125a81ae357dac35fda497562bdd66,unknown,Orlando Airport,unknown
5fc5a6e5ef7f6f4ff927590d5c863313,Krisflyer Gold,Singapore Changi Airport,Frequent Flyer
f18aaef16b6b7114dbe6b210532fd4d2,Emirates,Paris CDG Airport,Business Class
264d33f961bd4e3e935a4e96fbdbc9ca,Puerta del Sol,Madrid Barajas Airport,Business Class
e85a5c3da30bd9b52b0f503a3f96ae6d,Bidvest Lounge,Johannesburg Airport,Business Class
c0affb57c5d3918d862c198d8c61fbde,Lotus,Colombo Airport,Business Class
5aa379a67a616f7fa6b782423406ce99,Maple Leaf Lounge,London Heathrow Airport,Business Class
c0e6baf897845c66cbdb7c096cd332ca,Lounge D,Zurich Airport,Frequent Flyer
78a45baa93aa537d03e888038797a6d4,Terminal 3,Beijing Capital Airport,Business Class
19cb07e8d430a2cc014ead9b0ba88241,Sky Clubs,Boston Logan Airport,Frequent Flyer
eac601cf658206465c0a4d70b2aa5ed4,JFK,New York JFK Airport,Business Class
8891f7c0e92de5c46acd82b897875613,No. 1 Lounge,London Heathrow Airport,Business Class
b7c50c28892e8102506e1b67ca10f5cf,North Lounge T5,London Heathrow Airport,Business Class
35bf859c81e25adc7aa3abe12caca070,Delta Skylounge,Miami Airport,Business Class
0beb4c2fbf47612f342b5412380e6b90,unknown,Barbados Grantley Adams Airport,Business Class
125b8e016a8d0fdf80cd9781965cbffc,Sky lounge,Seoul Gimpo Airport,Business Class
0bf9407f0367b25ef4abe34c17322495,Sky Club,Honolulu Airport,Frequent Flyer
c5afa97c812e279f85e03828195372e2,KLM BUSINESS CLASS CROWN LOUNGE REVIEW,Amsterdam Schiphol Airport,Business Class
b158f291ff976ee7319fa9860998f7c9,Star Alliance,Amsterdam Schiphol Airport,Frequent Flyer
645494a21a4297cd50529fc375cd8fd6,The Pier,Hong Kong Airport,First Class
d9465511e4e59269cd483f3662f6282a,unknown,Chongqing Jiangbei Airport,First Class
5cbbf0274a4f0bcd5a956264203e8e17,unknown,Lagos Airport,Business Class
ce651a1324a0678c9b2146abb91908f9,unknown,Frankfurt Main Airport,First Class
b28018243a07806b50c08ad07948b5a6,Manila,Manila Airport,Business Class
e031b4d961d490754ac7bb6e56510ea0,United Club,Philadelphia Airport,Business Class
f17309b8c4778515b8e6c6549ccf5fe0,Terminal 1,Taipei Airport,Business Class
06f42c670c004c288a2a0e07e6d5fa6f,Terminal 2,Beijing Capital Airport,Business Class
58877d3f0eac0e829b6e4db4037f3ecf,Priority Pass,Calgary Airport,Frequent Flyer
14039729d86d19ed37ab1fa0fab47fac,Skyclub,Atlanta Hartsfield Airport,First Class
825a2fca29acd65347357edb072573d0,Star Alliance,Bangkok Suvarnabhumi Airport,unknown
425a3eeff51e66c3d463c52b463df0e8,Senator Lounge,Stuttgart Airport,Frequent Flyer
1416314b926f54ac569beb94d338156f,Concorde Room,London Heathrow Airport,First Class
a8e92838be059f7440403e7d3b608ddb,Galleries Lounge T3,London Heathrow Airport,Business Class
53d729915384e8f5ea049864c71096b3,Thai Airways,Bangkok Suvarnabhumi Airport,Business Class
023f230bca88bacaeb2aa6af20a06859,The Deck,Hong Kong Airport,Business Class
1ac3e8c310845e625d476400c409194f,erminal 3,Beijing Capital Airport,Business Class
3616a85da5edc5206d06e81d5e3474e5,Cathay Pacific Lounge,Manila Airport,Business Class
3359d90368b79e688f75a7b2ce925bc4,Domestic side,Helsinki Vantaa Airport,Business Class
3e8ad90540a6e98555131646ec312e09,Skyteam Lounge,London Heathrow Airport,Business Class
c6273b44ff68fa968b080dc8f586d36f,Red Lounge,KLIA Kuala Lumpur Airport,Business Class
3e81a9281f3418898b23b5e788a896f5,Premier Club,Honolulu Airport,First Class
bf872f6c5aca49d098eed48612b97e8a,Platinum and Gold Lounge (North),Hamad  Doha Airport,Frequent Flyer
c5839bc7c930f657370723a4a10d58db,Qantas Lounge,Hong Kong Airport,Business Class
0755f85605fd28ebb1743623d25018d4,unknown,Milan Malpensa Airport,First Class
ec221929b7760ee3627c4e08c71635bc,Senator Lounge E,Zurich Airport,Frequent Flyer
40bf9edb420d382c62a7ad859073fe75,unknown,Riyadh Airport,Business Class
ee09b945f7b8720c64f9f2e5851e6585,Ana Lounge,Lisbon Airport,Business Class
b5e35dda1e875b73f4dd9987ebb281b2,Sala Motale,Milan Malpensa Airport,Business Class
dd5936d9657e0d077c9829be8ebde77c,unknown,London Gatwick Airport,unknown
d95e77eff97061a0f2d8b05978a6ce0a,Escape Lounge T3,Manchester Airport,Business Class
ccdbc130f6f60c2afdb5608a3775565e,Terminal 3,Abu Dhabi Airport,Business Class
5e17719966b6dc93ae92f6a71a04717d,Belama Lunge,Honiara Airport,Frequent Flyer
ae52693f3d4ffaaae4c5d865089dc2ae,Kris Lounge Terminal 2,Singapore Changi Airport,Business Class
07a0a3728e50c24a40b55d00b7ec874f,Air France,Antananarivo Airport,Business Class
9b8ca3f4b519e2e03933e939737e2c8a,Senator Lounge,London Heathrow Airport,Business Class
4429173acf16fb986def731f2ebdd7bb,Dalí Lounge,Madrid Barajas Airport,Business Class
cdf4d2c0f6fd7475107f7879033b43cb,SilverKris Lounge,Singapore Changi Airport,First Class
1d9ad6b06889fff97adc87d7f6f2ff79,unknown,Verona Airport,Business Class
f007f1860d575c1b5eccf75a4efef391,All Star Lounge,Moscow Sheremetyevo Airport,Business Class
fa442c61fbe9f3fb452b31ec9dd52652,Skyteam,unknown,Business Class
6bee17d8838c6d2279d18363a0045c9d,United Club,Washington Dulles Airport,unknown
c72dde8193cac9f8a7834664619ad802,Sala VIP,Las Vegas Airport,Business Class
ad5896538374eefab66df2cc3a543b6d,LATAM lounge,Santiago De Chile Airport,Business Class
699466fab70d4f8493153965ee311cbe,Pride Lounge,Nairobi Airport,Frequent Flyer
ee96319ec0be840f74abeaa7745eaefb,Concordia Premier,Surabaya Juanda Airport,Frequent Flyer
72756b8616b6184fb11b9ddbfe91d539,Silver Kris,London Heathrow Airport,Business Class
984cb25a651afa465e3575f5d1cf5349,Iberia Lounge T4,Madrid Barajas Airport,Business Class
194cac134d90c1b1549fbb806212d797,Qantas Club,Brisbane Airport,Frequent Flyer
252f5da6aba37fb4a885bbbcdc237de9,CrownLounge,Amsterdam Schiphol Airport,Business Class
ae8e6c6b5589521fd90f20161107d302,unknown,Dubai Airport,unknown
38af6f92d27a3f5b0d6cec2b18190403,Panorama,Dublin Airport,Business Class
9f2a22293cda8ad82f7a3ecf35b5af93,Casablanca,Casablanca Airport,Business Class
423da230c0dbecb509ad8d52b7f28d36,Senator Lounge non-Schengen,Munich Airport,Frequent Flyer
5aa40c464edf6bb63d5a6a004df0fd6d,Marco Polo Venice,Venice Marco Polo Airport,Business Class
255864dc1d53024e600e4f231305c1c0,Plaza Premium KLIA,KLIA Kuala Lumpur Airport,Pay to Use
e1e9c9f05e69b30414728ab3db3fb864,Galleries Lounge,New York JFK Airport,Business Class
ed6b20c5a88de20d1dc169b0dfd1799c,Marhaba,Dubai Airport,Members
5eb1e26a4a0737a3e5f7ce438c8ad6ed,unknown,New York JFK Airport,unknown
10129b7e29cc0b7d580bc5924b126e26,Pride lounge,Nairobi Airport,Business Class
d3a8923b03186c3125e615f3760a5448,Iberia,Mexico City Airport,Business Class
a9ac4b09511833dfbb7b65290aa6a7a3,Alfursan Lounges,Riyadh Airport,Frequent Flyer
8ab7b42f3280abfd04548bad89ef5510,Bangkok,Bangkok Suvarnabhumi Airport,Business Class
d4bc1e88fefc1b476933809628579119,Premium Lounge,Paphos Airport,Pay to Use
bfd40bb5660d2a81619a5e0920f93ad5,Aspire Lounge,Copenhagen Airport,Business Class
663aa4254f3ca8f40dac76fbedc87d30,Asiana Lounge  West,Seoul Incheon Airport,Business Class
e08aaeabd2d393daa401a689c23373df,Global First,London Heathrow Airport,First Class
e1c03a4b18fa15db545aeb42fb8206a8,unknown,Conakry Airport,Business Class
0eab51d77466ebad69f3ccbc3f99ce1e,unknown,Guam International Airport,First Class
5f72ff9d6508db1fdeee5ee895d11214,United Airlines Lounge,London Heathrow Airport,Business Class
4c099fdf63c1f5778a67e6439078290a,PAGGS,Manila Airport,Frequent Flyer
1d6128bdee559f070887bce23f7b1b38,Dnata Singapore,Singapore Changi Airport,Business Class
dde10fa0bbd3ccc02804d52c1fa57faa,Qantas First,Sydney Airport,First Class
fb37bec218656b119868e2a536e0c404,unknown,Male Airport,Business Class
05f0f2f7518224c6c7e51c7d7f249705,Aurora,Stockholm Arlanda Airport,Business Class
47b24723765e3f8195c10e1e0237f8d2,Balaka Lounge,Dhaka Airport,Business Class
6354ca850647eb04b91176688a1a5dda,Admirals Club,Austin Airport,Business Class
fce88b2a65847be3ccff539bef83db33,Senator (Schengen Z),Frankfurt Main Airport,Frequent Flyer
f542a8307083797958b6f37cebe5866c,Royal Silk Domestic,Bangkok Suvarnabhumi Airport,Business Class
7846378c9a233474144943c6383d53c7,Admirals Club,Paris CDG Airport,Business Class
ed2abd108bd933a6f5f026a072b760d5,Amex Lounge,San Jose Airport,Business Class
95538ffc925fe0464b4c0fe8c0f65ef8,KLM Lounge 26,Amsterdam Schiphol Airport,Frequent Flyer
5ad2c4919f9c0938358016c35a2dc01e,Lotus lounge domestic,Hanoi Airport,Pay to Use
3e650625dea9325f5920ff442e115976,Gate A13,Frankfurt Main Airport,First Class
b7bb79f2ce8863a788c6f64c73bdd8a6,Airport Lounge World,Munich Airport,Business Class
88c55e12a3f3e8a089a91921fa43cccf,Terraces Lounge,London Heathrow Airport,unknown
234f227af48c544465b75ecf6882da2d,unknown,Melbourne Airport,Business Class
d2e8c7ab59b6f1c1f950d69ae946ec1e,unknown,London Heathrow Airport,Frequent Flyer
fd223e31d4c3d7a385d9d1cbc7c5e6a4,Star Lounge,unknown,Business Class
2a7b4dba291814da68a063d7228c3348,Sala Monteverdi,Milan Malpensa Airport,Business Class
881775534b8b82d31a5139980fdd333a,Concorde,London Heathrow Airport,unknown
df4ba3189fbd83c5d8975a883a74fa18,DAN Lounge,Tel Aviv Airport,Business Class
14db118ff0c7dfa2cc4f25b6bcaeb74d,United Club,Denver Airport,Frequent Flyer
c53fb04c066ef9d22f48723b59bff893,unknown,Fukuoka Airport,Business Class
51bfde0ce5c7c3220ad09d7ef23352df,unknown,Frankfurt Main Airport,Business Class
cee0a55a5150d9b1b30d6e87ef0e81ca,Adani terminal 2,Mumbai Airport,First Class
0655f432d8c943d6dc16cf6d107718b7,Club America,Miami Airport,Business Class
dffc198ed503a5b0e87b1e4d7b5359fb,Clubhouse,London Heathrow Airport,Business Class
17b7cfef669cc147f725a35af12a4719,Galleries Lounge,London Heathrow Airport,Business Class
6ee05545be4b6e5bbb87a98b19aefaca,The Pier,Hong Kong Airport,Business Class
8dc752e76ffdd6ce0714f6271268be21,Red Lounge KLIA2,KLIA Kuala Lumpur Airport,Pay to Use
3b5eef05724e7452badf30e5111bbd2b,unknown,Chongqing Jiangbei Airport,Business Class
9b7cf2283a528a1e9f8e26f1b0c12672,SkyClub,Salt Lake City Airport,unknown
84a2c8f5a7ed6613786487356016d338,Sala VIP,London Heathrow Airport,Business Class
3d7e4b9b4e34bce66445e617f8d4d8c6,DNATA Lounge Terminal 1,Singapore Changi Airport,Business Class
7b7252f1a86fd608eed3a6b2ff4f80b2,Sala VIP,Tenerife Airport,Pay to Use
e420bd8fa85b22c357c79d2c035ccbcd,Senator,Munich Airport,Frequent Flyer
1083e358a41c1a2040cecb5809e67540,Mera Business Lounge,Cancun Airport,Pay to Use
c40ff7241526cb228ca4969f067be8dc,ANA lounge,Lisbon Airport,Business Class
d49cc0b6ef5fc03f0c5f8a11f9143de5,SATS Premier,Singapore Changi Airport,Business Class
d86e05656f6363d2ed4efa40b20ec817,Salon Premier Lounge,Mexico City Airport,Business Class
c47b55a0f95b7fa676d8288b5460d31d,unknown,Milan Malpensa Airport,Business Class
8d48c62864fab434a89302ffa3eb2238,unknown,Bangkok Suvarnabhumi Airport,First Class
3d2baf2c5278523e331b8019c0dca896,Admirals Club,London Heathrow Airport,unknown
efb6c8d47e5e5a715e933de9334928f4,unknown,San Jose Intl Airport,Frequent Flyer
6fb214be978f98c9a7dd12efb1fd6c47,Skyteam,London Heathrow Airport,Business Class
a0ff32449ea70e65ab5cdf7375c063cc,Bellini Lounge,Catania Airport,Members
43f7323bd741a842c3f860765d3e1007,Marco Polo Lounge,Venice Marco Polo Airport,Business Class
bad988a02684921445226620c62e49d0,Bird Lounge,Calicut Intl Airport,Business Class
6eaaa347057972fb58f57d6c5da9bb65,Maple Leaf lounge,Calgary Airport,Frequent Flyer
9aa520832d6c39742cf462e173614de3,Maple Leaf,Frankfurt Main Airport,Business Class
4887dd46e28155e826d2ae9dc1762471,Royal Lounge,Sapporo Chitose Airport,Frequent Flyer
9e8d10b8336c3767360d64a4869160e8,unknown,Tokyo Narita Airport,Frequent Flyer
fd4a08997d20af26b8b51bf538025540,Swissport,Manchester Airport,Business Class
32a935ccc32fc61383567976b88c41e3,SilverKris,London Heathrow Airport,Business Class
a62a19a711fbd8e991eb5cfe330e85a0,Golden Lounge,KLIA Kuala Lumpur Airport,Frequent Flyer
daf655e8cdb7a09473cfac3dfa3ab3e1,Krisflyer Gold Lounge,Singapore Changi Airport,Frequent Flyer
a1b87fa208e2412386e82cfc83022f0b,Bidwest Lounge,Johannesburg Airport,Frequent Flyer
f6328667c5a39f91029302bb1757cec5,Senator Lounge,Newark Airport,Frequent Flyer
fd454678afa67f7ba3a078a1339211d7,T3 International,Jakarta Airport,Frequent Flyer
7329d7cf77002ae2ea9c5cb294ff1adc,Terminal 3,London Heathrow Airport,Business Class
0d41717df24ef2e76f848e7e2832507b,Escape Lounge,London Stansted Airport,Members
6ce36be2f0fd4c308477e51a8260f828,SilverKris Lounge,Singapore Changi Airport,Business Class
a4010f6fdef23a07f8175b1ac06e91ea,Helsinki Schengen Lounge,Helsinki Vantaa Airport,Frequent Flyer
4c66715d2277470bffb58fb49228b61d,Admirals Club,Tokyo Narita Airport,unknown
fb1e12bb5602d27c48e173b8827e94c6,Aspire Lounge,Luton Airport,unknown
ac9446df16ee54a6b3b1e9b910df9bb5,Royal Silk Lounge,Bangkok Suvarnabhumi Airport,Frequent Flyer
aca00d4f39ee2eef1815e875d397e58d,unknown,Brisbane Airport,Pay to Use
636c449715d14502756bef939730a9c4,United Club,Chicago O'Hare Airport,Members
767bd369dbb3bb35e0d7975c02e22985,Admirals Club,Miami Airport,Frequent Flyer
1f4519c20295921aaa92a01483bdb344,Pearl Lounge,Sharm El Sheikh Airport,Frequent Flyer
14454b0f4add4d1ce8c80e669893cb78,Maple Leaf,Montréal Airport,Business Class
c9202ebd8fee5ad3c44bf6530503d23a,unknown,Riyadh Airport,First Class
00881bbac59a551864d3634d683a1363,unknown,Stockholm Arlanda Airport,Pay to Use
08d6aecf89d9a5b77b21d7ea1ea8db5e,Sakura Lounge,Kansai International Airport,Frequent Flyer
0da16cf4583c601ac86f6910d0872cce,Al Safwa First Class,Hamad  Doha Airport,First Class
494d9457b9f1fa60d980889c74c0fced,Dilmun Lounge,Bahrain Airport,Business Class
5361322e2442ab9df43068b9be3ddfec,Airport Club,Berlin Tegel Airport,Frequent Flyer
5f5d6d53aa7a49f817563728b16762ff,United Club,Los Angeles LAX Airport,Business Class
43a378ff977cbd4a3dc7fb9d98fafd10,Royal Orchid / Royal Silk lounges,Bangkok Suvarnabhumi Airport,Business Class
d3b053af008089f642a46232d6650169,unknown,Bogota Airport,Frequent Flyer
80b85655559f66d7aca04a4da0d39e46,Flagship,Dallas Fort-Worth Airport,Business Class
f8525eb98f2da8acd66fa1e87064c91a,Marhaba Lounge,Melbourne Airport,Business Class
0c8592c876e4ff54d9b14c5b22beba24,unknown,Hong Kong Airport,Pay to Use
e3a0c7ca7fc9ae669af9de5f5a71825c,The House,Sydney Airport,Business Class
9224cb98ed00dc5c184002222897180e,Prime Class Lounge,Zagreb Airport,Business Class
9e57ab560c0e67383ac34854c27f3eaf,GOL Airlines,Sao Paulo Guarulhos Airport,Business Class
a3ab1afceb6fa08a7852957a74192a98,Board Room,Anchorage Airport,First Class
5a20754f6b30554466219439158c97fd,unknown,Oslo Airport,Business Class
1870d3aca946d83ecbee414e445dce79,Sea Pro Air,Rio De Janeiro Airport,Business Class
262f8a904d8594f86d573b26fa42295e,Business Lounge E gates,Zurich Airport,Frequent Flyer
985d93847cac38c0d558a82d2120ed78,Dolce Vito,Rome Fiumicino Airport,Business Class
5dd2bf2d6bd6a88ac23e6740503675df,Silver Kris Lounge,Sydney Airport,Business Class
6a4285d11e03834afd62ba44a130ade7,V2,Shenzhen Baoan Airport,Frequent Flyer
4a9dfc453e459b51b5f838f4b89418cc,Ambassdor Transit Lounge,Singapore Changi Airport,Business Class
fbbfe9a62504acb5fe7c031c867b091b,Cafe Lounge Tromso,Tromso Airport,Frequent Flyer
75fd606fd44062af7f1c802e8e8b2b25,Chelsea,New York JFK Airport,First Class
33d856f6ec2b165592f59b53057c7583,Domestic Business Lounge,Denpasar Bali Airport,Business Class
d2f5323952517f88e1a578ea3a0956d5,Plaza Premium,Penang Airport,Pay to Use
d3a386f5c4d81f82d90ad3b1954a89df,Galleries First lounge,London Heathrow Airport,First Class
45dabebcc6a5880027c6e1628ff7f8b6,No.1,London Gatwick Airport,Business Class
04e9f9e90da9329709184b848a020f38,First Class,Tokyo Narita Airport,First Class
cf3aa8fec756c25bfd78e05eee2492d8,AENA,Ibiza Airport,Business Class
0fffbebdbe07aa8864487f2364caa9d4,BA Galleries,London Heathrow Airport,Business Class
de07214fc80ecc238b45a8651fe69c20,Business Lounge,Geneva Airport,Business Class
ffe04dc25f4bedcb5f41536ec6250c61,Club Europe,Amsterdam Schiphol Airport,Business Class
e3be1ff33ae473e8de044d25a6e1b5b5,Oryx,Doha Airport,Frequent Flyer
ce134d342615265e9d9f93134840dd5a,Star Alliance lounge,Paris CDG Airport,Business Class
71ec21253eca2109bfbb006b196e8448,unknown,Seattle Airport,Business Class
1ad4eeb153e6c7bec25fd76f0ae24935,Prime Class,Istanbul Airport,Business Class
6bc87985546501dd71e5977e5ba7e858,Star Alliance Lounge,Cairo Airport,Business Class
b0ddcaa270b76bc131ba90bec49b65c9,Oryx Lounge,Hamad  Doha Airport,Business Class
0e15d430a7aa390e2d813ace4f8ffa35,Star Alliance,Sao Paulo Guarulhos Airport,Business Class
d7ae0a4403ab00c9f2d4c4cf8a0f57cc,Royal Orchid,Chiang Mai Airport,Frequent Flyer
e3707f5ecd1c11345e3b3b4795f444db,Plaza Premium Lounge T3,Delhi Airport,Frequent Flyer
4c6e935431304ea6857e93360316d76e,China Southern Kapok Lounge,Urumqi Airport,Business Class
32b0ceefaa90b42d07c5345b2ed878b1,Gol Premium Terminal 2 - Domestic,Sao Paulo Guarulhos Airport,Frequent Flyer
43c019a8852019cb98c37c1c6217cfc6,Casa Italia,Rome Fiumicino Airport,Business Class
933277961e9f55e5f3b1466419a31601,Elite East,Seoul Incheon Airport,Business Class
5d449cfd646886992173f8017bb0a616,Terraces Lounge,Jersey Airport,unknown
4f4ee4d6ad0ce2d57a8b8084d578acde,Concorde First,Dubai Airport,First Class
00f69859d62f2fd7300c426f0981580c,Slow Lounge,Johannesburg Airport,Business Class
b8dcff1e5750574315f3ee63134d4580,International,Sydney Airport,Business Class
3b9ab8be5829a9545b1cdd0f584ac7c8,"United Club, SFO Gate 69",San Francisco Airport,Members
15fba819adea5e51c7e93fba9bb73ffe,Ahlan First T1,Dubai Airport,First Class
6a93595867163de95b0f3bb978749bda,ICare,Paris CDG Airport,Business Class
58ade549ff963650cffa02c66c1f5d3f,unknown,Islamabad Airport,Business Class
f7a64906eb1de1ae7ab3248b101058a7,unknown,Noumea Airport,Business Class
a9c724758aaee8cb275890efe0ff0c28,Etihad Abu Dhabi,Abu Dhabi Airport,Business Class
4881c3697bd9477004eca7775b1ebac5,SkyClub,New York JFK Airport,Frequent Flyer
0034b1cafb8840da35189fe5be58d495,Prestige,Seoul Incheon Airport,Business Class
1309c220ff3797d357b311e87dda461a,SilverKris T3,Singapore Changi Airport,Business Class
f47e0ec3834c6cfa03685f41ce9ab519,Platinum Lounge,Helsinki Vantaa Airport,Frequent Flyer
3a2a8e942f70b00eeb49941a2eb2dd0f,Swiss Lounge,Moscow Domodedovo Airport,Business Class
c9cae24f3b9092b503f2528c81f91832,Delta Skylounge Terminal E,Atlanta Hartsfield Airport,Members
03e383c805ff0bfe119fd8c0b7c14997,BA Arrivals Lounge,London Heathrow Airport,First Class
15fe960871fd6e837f3d111238f89f85,Singapore Terminal 3,Singapore Changi Airport,Business Class
b2ff58c1c9d5c12880b1c62211c47650,United Club,London Heathrow Airport,Frequent Flyer
5e9e24e09b248cc5d902fd7c773eceeb,Presidents Club,unknown,Business Class
1c3adfa8306358c13485137529831462,Royal Silk,KLIA Kuala Lumpur Airport,Business Class
324e4cb39286844ef44547d661c22477,Oneworld Lounge,unknown,First Class
592a7ceb7548bb676767b3361914efe2,Centurion Lounge,Miami Airport,First Class
046abba3289b07ef0b499d9cb2643881,Etihad Business Lounge,Abu Dhabi Airport,Business Class
21abbc7d11a22494f2ab0747d9ccbda8,T4,London Heathrow Airport,Business Class
60761220b9a66413be62171aa1018af8,SilverKris,Brisbane Airport,Business Class
98c65245f4ffce6e477f359340a22e0c,unknown,Vilnius Airport,Business Class
2dff00a994768102ce42a0bbeaf38131,Gold Circle,Dublin Airport,Frequent Flyer
62343ef3c4f0fd8d5b5454871ad96c39,Royal Silk Lounge D and C,Bangkok Suvarnabhumi Airport,Business Class
0a6f9ff288167d69757cedc3c854ab48,Plaza Premium,Phnom Penh Airport,Pay to Use
9611d993903b7f89cf1719db67adf8cc,QANTAS BUSINESS CLASS LOUNGE REVIEW,Singapore Changi Airport,Business Class
dc273fce5666875654a221019af73c8d,Business Lounge,London Heathrow Airport,Business Class
84027e5f34bea5bdf1099bfb48c05035,"Terminal 4, Concourse B",New York JFK Airport,Frequent Flyer
eac1f43215066f251bbf3bb8f6ef69ba,ProAir VIP lounge,Rio De Janeiro Airport,Business Class
bc922a3349afaff7b4f4b0705aab817e,Falcon Gold Lounge,Bahrain Airport,Business Class
77e5df6c4a1b8253b80790bb6bdad2ea,Servisair Aspire,Copenhagen Airport,Business Class
55e0f3f893713462173a45b3df7e625d,unknown,Seoul Incheon Airport,Business Class
f27c6c1e9e5bd3d8192f3c24f6715a21,unknown,Sydney Airport,Business Class
a90042ec56ed4d6c45d2a107437dc0ac,Auckland International,Auckland Airport,Frequent Flyer
7f6eda5265b00aaefe39255d936b71b3,Business Lounge,Istanbul Airport,Business Class
ca19f676246f4d9851adb6adcb37700e,Al Mourjan Business Lounge,Hamad  Doha Airport,Business Class
fbc32fb8c26f13e1dc4ec555fedd07e3,unknown,Madrid Barajas Airport,Business Class
d712e89fd3ef0dafd330f24a02622d48,The Lounge,Cancun Airport,Members
c11434c35e3dae296a1fa01d1605f011,Air France,Paris CDG Airport,Business Class
295df14d3b5c29dda9e8da511a0653c4,KLM Crown Lounge 25,Amsterdam Schiphol Airport,Business Class
245e4b711dd154e2841fd0b875942dc2,United Club Domestic,Newark Airport,Business Class
